"date_time","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","caps_per_occ","traps_per_occ","sex","adult","current_breeder","ever_breeder","per","nip","preg","test","head","mass","fate","first_seen","last_seen","days_known_alive","recapped","caps_per_life","traps_per_life","res","caps_per_season","traps_per_season"
2021-10-14 18:00:00,"oct","fall","6.4","6",4,"kuoppa","fed_control","fed","control","219643","0","C5",3,9,3,3,"M","adult","breeder","breeder",NA,NA,NA,"1",13,23,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,3,"nonresident",3,3
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"mustikka","unfed_deworm","unfed","deworm","219644","1","K4",11,7,1,1,"F","adult","breeder","breeder","1","1","0",NA,12.7,18.5,"S",2021-09-11 06:00:00,2021-09-11 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","219645","1","A3",1,5,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.1,16,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",5,3,"resident",5,3
2021-09-08 18:00:00,"sept","fall","5.4","5",4,"hevonen","unfed_control","unfed","control","219645","0","A4",1,7,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.1,16,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",5,3,"resident",5,3
2021-10-03 06:00:00,"oct","fall","6.1","6",1,"hevonen","unfed_control","unfed","control","219645","0","A4",1,7,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,15,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",5,3,"resident",5,3
2021-10-03 18:00:00,"oct","fall","6.2","6",2,"hevonen","unfed_control","unfed","control","219645","0","C4",3,7,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,15,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",5,3,"resident",5,3
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","219645","0","A4",1,7,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,15,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",5,3,"resident",5,3
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","219646","1","D5",4,10,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,15,"R",2021-10-17 06:00:00,2021-10-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"ketunpesa","unfed_deworm","unfed","deworm","219647","1","A6",1,11,1,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,NA,14,"R",2021-10-13 06:00:00,2021-10-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219648","1","K1",11,1,3,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.7,13,"R",2021-09-17 06:00:00,2021-10-17 18:00:00,30.5,"1",6,1,"resident",6,1
2021-09-18 06:00:00,"sept","fall","5.3","5",3,"vaarinkorpi","fed_control","fed","control","219648","0","K1",11,1,3,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.7,13,"R",2021-09-17 06:00:00,2021-10-17 18:00:00,30.5,"1",6,1,"resident",6,1
2021-09-18 18:00:00,"sept","fall","5.4","5",4,"vaarinkorpi","fed_control","fed","control","219648","0","K1",11,1,3,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.7,13,"R",2021-09-17 06:00:00,2021-10-17 18:00:00,30.5,"1",6,1,"resident",6,1
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"vaarinkorpi","fed_control","fed","control","219648","0","K1",11,1,3,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.3,14,"R",2021-09-17 06:00:00,2021-10-17 18:00:00,30.5,"1",6,1,"resident",6,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","219648","0","K1",11,1,3,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.3,14,"R",2021-09-17 06:00:00,2021-10-17 18:00:00,30.5,"1",6,1,"resident",6,1
2021-10-17 18:00:00,"oct","fall","6.4","6",4,"vaarinkorpi","fed_control","fed","control","219648","0","K1",11,1,3,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",12.3,14,"R",2021-09-17 06:00:00,2021-10-17 18:00:00,30.5,"1",6,1,"resident",6,1
2021-09-15 06:00:00,"sept","fall","5.3","5",3,"kuoppa","fed_control","fed","control","219649","1","B2",2,4,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,12,"R",2021-09-15 06:00:00,2021-10-14 06:00:00,29,"1",3,3,"nonresident",3,3
2021-10-13 18:00:00,"oct","fall","6.2","6",2,"kuoppa","fed_control","fed","control","219649","0","D2",4,4,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12,13.5,"R",2021-09-15 06:00:00,2021-10-14 06:00:00,29,"1",3,3,"nonresident",3,3
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"kuoppa","fed_control","fed","control","219649","0","D3",4,6,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12,13.5,"R",2021-09-15 06:00:00,2021-10-14 06:00:00,29,"1",3,3,"nonresident",3,3
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219651","1","K3",11,5,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.4,17.5,"S",2021-09-17 06:00:00,2021-09-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219652","1","K3",11,5,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,16.5,"R",2021-09-17 06:00:00,2021-09-18 06:00:00,1,"1",2,2,"nonresident",2,2
2021-09-18 06:00:00,"sept","fall","5.3","5",3,"vaarinkorpi","fed_control","fed","control","219652","0","J5",10,10,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,16.5,"R",2021-09-17 06:00:00,2021-09-18 06:00:00,1,"1",2,2,"nonresident",2,2
2021-09-15 06:00:00,"sept","fall","5.3","5",3,"ketunpesa","unfed_deworm","unfed","deworm","219653","1","I6",9,11,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.2,17,"R",2021-09-15 06:00:00,2021-09-15 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"puro","fed_deworm","fed","deworm","219654","1","C1",3,1,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.4,16,"R",2021-10-13 06:00:00,2021-10-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219655","1","B2",2,4,3,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.3,12,"R",2021-09-17 06:00:00,2021-09-18 18:00:00,1.5,"1",3,1,"nonresident",3,1
2021-09-18 06:00:00,"sept","fall","5.3","5",3,"vaarinkorpi","fed_control","fed","control","219655","0","B2",2,4,3,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.3,12,"R",2021-09-17 06:00:00,2021-09-18 18:00:00,1.5,"1",3,1,"nonresident",3,1
2021-09-18 18:00:00,"sept","fall","5.4","5",4,"vaarinkorpi","fed_control","fed","control","219655","0","B2",2,4,3,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.3,12,"R",2021-09-17 06:00:00,2021-09-18 18:00:00,1.5,"1",3,1,"nonresident",3,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","219656","1","A2",1,3,1,1,"F","adult","nonbreeder","nonbreeder","0","0","0",NA,14.2,20,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",3,3,"nonresident",3,3
2021-10-03 06:00:00,"oct","fall","6.1","6",1,"hevonen","unfed_control","unfed","control","219656","0","B3",2,6,2,2,"F","adult",NA,"nonbreeder",NA,NA,NA,NA,13.5,21,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",3,3,"nonresident",3,3
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","219656","0","B2",2,4,2,2,"F","adult",NA,"nonbreeder",NA,NA,NA,NA,13.5,20,"R",2021-09-07 06:00:00,2021-10-04 06:00:00,27,"1",3,3,"nonresident",3,3
2021-09-15 06:00:00,"sept","fall","5.3","5",3,"kuoppa","fed_control","fed","control","219657","1","D1",4,2,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.8,13,"R",2021-09-15 06:00:00,2021-09-15 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"vaarinkorpi","fed_control","fed","control","219658","1","K3",11,5,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,13.5,"R",2021-10-16 06:00:00,2021-10-16 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"asema","unfed_control","unfed","control","219659","1","I5",9,9,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,13.5,"R",2021-09-07 06:00:00,2021-10-07 06:00:00,30,"1",5,5,"resident",5,5
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"asema","unfed_control","unfed","control","219659","0","G4",7,7,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,13.5,"R",2021-09-07 06:00:00,2021-10-07 06:00:00,30,"1",5,5,"resident",5,5
2021-10-06 06:00:00,"oct","fall","6.1","6",1,"asema","unfed_control","unfed","control","219659","0","G3",7,5,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.1,16.5,"R",2021-09-07 06:00:00,2021-10-07 06:00:00,30,"1",5,5,"resident",5,5
2021-10-06 18:00:00,"oct","fall","6.2","6",2,"asema","unfed_control","unfed","control","219659","0","F3",6,6,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.1,16.5,"R",2021-09-07 06:00:00,2021-10-07 06:00:00,30,"1",5,5,"resident",5,5
2021-10-07 06:00:00,"oct","fall","6.3","6",3,"asema","unfed_control","unfed","control","219659","0","H4",8,8,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.1,16.5,"R",2021-09-07 06:00:00,2021-10-07 06:00:00,30,"1",5,5,"resident",5,5
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","219660","1","A5",1,9,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,14.5,"R",2021-09-07 06:00:00,2021-09-07 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-05 06:00:00,"sept","fall","5.3","5",3,"radio","fed_control","fed","control","219661","1","A2",1,3,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.9,12.5,"R",2021-09-05 06:00:00,2021-09-05 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"helmipollo","unfed_control","unfed","control","219662","1","D2",4,4,1,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",13.2,14.5,"DP",2021-09-17 06:00:00,2021-09-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"mustikka","unfed_deworm","unfed","deworm","219663","1","J3",10,6,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,12.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,4,"resident",5,4
2021-09-12 06:00:00,"sept","fall","5.3","5",3,"mustikka","unfed_deworm","unfed","deworm","219663","0","H4",8,8,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,12.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,4,"resident",5,4
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"mustikka","unfed_deworm","unfed","deworm","219663","0","J4",10,8,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,14,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,4,"resident",5,4
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"mustikka","unfed_deworm","unfed","deworm","219663","0","J4",10,8,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,14,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,4,"resident",5,4
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"mustikka","unfed_deworm","unfed","deworm","219663","0","K5",11,9,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,14,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,4,"resident",5,4
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","219664","1","B2",2,4,1,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.7,17,"R",2021-10-04 06:00:00,2021-10-04 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"helmipollo","unfed_control","unfed","control","219665","1","A1",1,1,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.4,14,"R",2021-10-17 06:00:00,2021-10-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-07 18:00:00,"sept","fall","5.2","5",2,"asema","unfed_control","unfed","control","219666","1","K3",11,5,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.4,15,"R",2021-09-07 18:00:00,2021-09-07 18:00:00,0,"0",1,1,"nonresident",1,1
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"ketunpesa","unfed_deworm","unfed","deworm","219667","1","K5",11,9,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,15,"R",2021-10-14 06:00:00,2021-10-14 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"kuoppa","fed_control","fed","control","219668","1","A5",1,9,1,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,NA,14,"R",2021-10-13 06:00:00,2021-10-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"puro","fed_deworm","fed","deworm","219669","1","E1",5,1,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.4,16,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","219669","0","E1",5,1,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.4,16,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-10-14 18:00:00,"oct","fall","6.4","6",4,"puro","fed_deworm","fed","deworm","219669","0","C1",3,1,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.4,16,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","219670","1","E1",5,1,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,12,"R",2021-10-14 06:00:00,2021-10-14 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"helmipollo","unfed_control","unfed","control","219671","1","K1",11,1,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,16,"S",2021-09-17 06:00:00,2021-09-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"helmipollo","unfed_control","unfed","control","219672","1","B3",2,6,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.7,15,"R",2021-10-16 06:00:00,2021-10-17 06:00:00,1,"1",2,1,"nonresident",2,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"helmipollo","unfed_control","unfed","control","219672","0","B3",2,6,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.7,14,"R",2021-10-16 06:00:00,2021-10-17 06:00:00,1,"1",2,1,"nonresident",2,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"puro","fed_deworm","fed","deworm","219673","1","K6",11,11,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,14.5,"R",2021-10-13 06:00:00,2021-10-14 06:00:00,1,"1",2,2,"nonresident",2,2
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","219673","0","J5",10,10,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,14.5,"R",2021-10-13 06:00:00,2021-10-14 06:00:00,1,"1",2,2,"nonresident",2,2
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"vaarinkorpi","fed_control","fed","control","219674","1","A6",1,11,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.8,14,"R",2021-10-16 06:00:00,2021-10-17 06:00:00,1,"1",2,1,"nonresident",2,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","219674","0","A6",1,11,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.8,14,"R",2021-10-16 06:00:00,2021-10-17 06:00:00,1,"1",2,1,"nonresident",2,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","219675","1","F1",6,2,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,11.5,"DT",2021-10-17 06:00:00,2021-10-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"puro","fed_deworm","fed","deworm","219676","1","D2",4,4,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12,12.5,"R",2021-10-13 06:00:00,2021-10-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","219677","1","A1",1,1,1,1,"M","adult","nonbreeder","nonbreeder",NA,NA,NA,"0",13.3,19.5,"R",2021-10-17 06:00:00,2021-10-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"ketunpesa","unfed_deworm","unfed","deworm","219678","1","A5",1,9,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,13.5,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"ketunpesa","unfed_deworm","unfed","deworm","219678","0","D5",4,10,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,13.5,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-10-14 18:00:00,"oct","fall","6.4","6",4,"ketunpesa","unfed_deworm","unfed","deworm","219678","0","D5",4,10,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,13.5,"R",2021-10-13 06:00:00,2021-10-14 18:00:00,1.5,"1",3,2,"nonresident",3,2
2021-09-05 06:00:00,"sept","fall","5.3","5",3,"radio","fed_control","fed","control","219679","1","K1",11,1,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.7,9.5,"R",2021-09-05 06:00:00,2021-09-05 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"ketunpesa","unfed_deworm","unfed","deworm","219680","1","K5",11,9,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,16.5,"R",2021-10-13 06:00:00,2021-10-14 06:00:00,1,"1",2,1,"nonresident",2,1
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"ketunpesa","unfed_deworm","unfed","deworm","219680","0","K5",11,9,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,16.5,"R",2021-10-13 06:00:00,2021-10-14 06:00:00,1,"1",2,1,"nonresident",2,1
2021-09-14 18:00:00,"sept","fall","5.2","5",2,"puro","fed_deworm","fed","deworm","219681","1","D3",4,6,1,1,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.4,14.5,"R",2021-09-14 18:00:00,2021-10-14 06:00:00,29.5,"1",2,2,"nonresident",2,2
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","219681","0","B3",2,6,1,1,"M","juv-subA","nonbreeder","breeder",NA,NA,NA,"0",13,15.5,"R",2021-09-14 18:00:00,2021-10-14 06:00:00,29.5,"1",2,2,"nonresident",2,2
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219682","1","E6",5,11,1,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,13.4,14,"R",2021-09-17 06:00:00,2021-10-17 06:00:00,30,"1",3,1,"nonresident",3,1
2021-10-16 06:00:00,"oct","fall","6.1","6",1,"vaarinkorpi","fed_control","fed","control","219682","0","E6",5,11,2,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,12.9,14.5,"R",2021-09-17 06:00:00,2021-10-17 06:00:00,30,"1",3,1,"nonresident",3,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"vaarinkorpi","fed_control","fed","control","219682","0","E6",5,11,2,1,NA,"juv-subA",NA,NA,NA,NA,NA,NA,12.9,14.5,"R",2021-09-17 06:00:00,2021-10-17 06:00:00,30,"1",3,1,"nonresident",3,1
2021-09-05 06:00:00,"sept","fall","5.3","5",3,"radio","fed_control","fed","control","219683","1","I1",9,1,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.5,9,"R",2021-09-05 06:00:00,2021-09-05 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","219684","1","E5",5,9,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,16,"R",2021-10-14 06:00:00,2021-10-14 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219685","1","E4",5,7,2,2,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.9,13,"R",2021-09-17 06:00:00,2021-09-18 18:00:00,1.5,"1",2,2,"nonresident",2,2
2021-09-18 18:00:00,"sept","fall","5.4","5",4,"vaarinkorpi","fed_control","fed","control","219685","0","D4",4,8,2,2,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.9,13,"R",2021-09-17 06:00:00,2021-09-18 18:00:00,1.5,"1",2,2,"nonresident",2,2
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"puro","fed_deworm","fed","deworm","219686","1","E6",5,11,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.4,13.5,"R",2021-10-13 06:00:00,2021-10-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"puro","fed_deworm","fed","deworm","219687","1","A1",1,1,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,16.5,"R",2021-10-13 06:00:00,2021-10-13 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-05 06:00:00,"sept","fall","5.3","5",3,"radio","fed_control","fed","control","219689","1","K4",11,7,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.3,14,"R",2021-09-05 06:00:00,2021-09-05 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-17 06:00:00,"oct","fall","6.3","6",3,"helmipollo","unfed_control","unfed","control","219690","1","G5",7,9,1,1,"M","adult","nonbreeder","nonbreeder",NA,NA,NA,"0",14.4,23,"R",2021-10-17 06:00:00,2021-10-17 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-15 06:00:00,"sept","fall","5.3","5",3,"kuoppa","fed_control","fed","control","219691","1","A6",1,11,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.9,14,"R",2021-09-15 06:00:00,2021-10-13 06:00:00,28,"1",2,2,"nonresident",2,2
2021-10-13 06:00:00,"oct","fall","6.1","6",1,"kuoppa","fed_control","fed","control","219691","0","B5",2,10,1,1,"F","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13,14.5,"R",2021-09-15 06:00:00,2021-10-13 06:00:00,28,"1",2,2,"nonresident",2,2
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"hevonen","unfed_control","unfed","control","219692","1","A6",1,11,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,14.5,"R",2021-09-08 06:00:00,2021-09-08 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-14 06:00:00,"oct","fall","6.3","6",3,"puro","fed_deworm","fed","deworm","219693","1","J4",10,8,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.8,12.5,"DP",2021-10-14 06:00:00,2021-10-14 06:00:00,0,"0",1,1,"nonresident",1,1
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","219695","1","A1",1,1,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,15.5,"R",2021-10-04 06:00:00,2021-10-04 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-17 06:00:00,"sept","fall","5.1","5",1,"vaarinkorpi","fed_control","fed","control","219696","1","D3",4,6,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.4,12,"R",2021-09-17 06:00:00,2021-09-18 18:00:00,1.5,"1",3,2,"nonresident",3,2
